Date,daily_ret_long,daily_ret_short,ls_ret,Value,Return_Pct
2014-04-04,0.0,-0.0143,0.0143,2.3869804081806056,138.69804081806058
2014-04-07,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-08,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-09,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-10,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-11,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-14,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-15,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-16,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-17,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-18,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-22,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-23,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-24,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-25,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-28,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-29,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-04-30,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-02,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-05,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-06,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-07,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-08,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-09,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-12,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-13,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-14,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-15,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-16,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-19,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-20,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-21,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-22,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-23,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-26,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-27,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-28,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-29,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-05-30,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-02,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-03,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-04,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-05,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-06,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-09,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-10,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-11,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-12,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-13,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-16,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-17,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-18,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-20,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-23,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-24,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-26,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-27,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-06-30,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-01,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-02,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-03,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-04,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-07,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-08,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-09,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-10,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-11,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-14,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-15,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-16,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-17,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-18,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-21,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-22,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-23,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-24,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-25,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-28,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-29,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-30,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-07-31,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-01,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-04,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-06,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-07,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-08,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-11,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-12,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-13,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-14,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-18,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-19,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-20,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-21,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-22,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-25,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-26,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-27,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-28,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-08-29,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-01,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-02,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-03,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-04,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-05,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-08,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-09,0.0,0.0,0.0,2.3869804081806056,138.69804081806058
2014-09-10,0.0377,-0.0168,0.05449999999999999,2.517070840426449,151.70708404264488
2014-09-11,0.039975,0.0023750000000000004,0.037599999999999995,2.6117127040264836,161.17127040264836
2014-09-12,-0.02425,0.00225,-0.0265,2.542502317369782,154.25023173697818
2014-09-15,0.03445,-0.010100000000000001,0.044550000000000006,2.6557707956086056,165.57707956086057
2014-09-16,0.017,0.014725,0.002275000000000001,2.6618126741686154,166.18126741686154
2014-09-17,0.005000000000000001,0.016275,-0.011275,2.631800736267364,163.1800736267364
2014-09-18,-0.010025000000000001,-0.017224999999999997,0.007199999999999996,2.6507497015684893,165.07497015684893
2014-09-19,0.01085,0.013,-0.002149999999999999,2.645050589710117,164.50505897101172
2014-09-22,0.006924999999999999,0.03875,-0.031825,2.560871854692593,156.08718546925928
2014-09-23,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-09-24,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-09-25,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-09-26,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-09-29,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-09-30,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-01,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-02,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-03,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-06,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-07,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-09,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-10,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-13,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-14,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-15,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-16,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-17,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-20,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-21,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-22,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-23,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-24,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-27,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-28,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-29,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-30,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-10-31,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-03,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-04,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-05,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-06,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-07,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-10,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-11,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-12,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-13,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-14,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-17,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-18,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-19,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-20,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-21,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-24,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-25,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-26,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-27,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-11-28,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-01,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-02,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-03,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-04,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-05,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-08,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-09,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-10,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-11,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-12,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-15,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-16,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-17,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-18,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-19,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-22,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-23,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-29,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-30,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2014-12-31,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-02,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-05,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-07,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-08,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-09,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-12,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-13,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-14,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-15,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-16,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-19,0.0,0.0,0.0,2.560871854692593,156.08718546925928
2015-01-20,-0.0005,0.0,-0.0005,2.5595914187652467,155.95914187652465
2015-01-21,-0.002,0.0,-0.002,2.554472235927716,155.44722359277162
2015-01-22,-0.0055,0.0,-0.0055,2.5404226386301136,154.04226386301136
2015-01-23,-0.0035,0.0,-0.0035,2.5315311593949086,153.15311593949085
2015-01-26,0.0065,0.0,0.0065,2.5479861119309755,154.79861119309754
2015-01-27,-0.003,0.0,-0.003,2.5403421535951827,154.03421535951827
2015-01-28,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-01-29,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-01-30,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-02,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-03,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-04,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-05,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-06,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-09,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-10,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-11,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-12,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-13,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-16,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-17,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-18,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-19,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-20,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-23,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-24,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-25,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-26,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-02-27,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-03-02,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-03-03,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-03-04,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-03-05,0.0,0.0,0.0,2.5403421535951827,154.03421535951827
2015-03-06,-0.006025,-0.006244444444444443,0.00021944444444444312,2.5408996175677774,154.08996175677774
2015-03-09,0.0085875,-0.024633333333333333,0.03322083333333333,2.625310420279727,162.5310420279727
2015-03-10,0.00013750000000000036,-0.004977777777777776,0.005115277777777777,2.6387396123323525,163.87396123323526
2015-03-11,0.0054625,0.0016777777777777776,0.0037847222222222227,2.648726508781805,164.8726508781805
2015-03-12,0.0028374999999999997,0.005366666666666666,-0.0025291666666666665,2.6420274379866777,164.20274379866777
2015-03-13,0.00205,0.0021999999999999993,-0.0001499999999999991,2.64163113387098,164.16311338709798
2015-03-16,-0.0026000000000000007,-0.0041,0.0014999999999999996,2.6455935805717865,164.55935805717866
2015-03-17,0.0084875,0.0115,-0.0030124999999999996,2.637623729910314,163.7623729910314
2015-03-18,0.011425,0.000488888888888889,0.01093611111111111,2.6664690760899163,166.64690760899163
2015-03-19,0.0017375000000000003,-0.006800000000000001,0.008537500000000002,2.6892340558270345,168.92340558270345
2015-03-20,0.040287500000000004,-0.028455555555555557,0.06874305555555556,2.8741002219286442,187.41002219286443
2015-03-23,-0.0156625,0.008666666666666668,-0.024329166666666666,2.804175758612639,180.41757586126388
2015-03-24,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-03-25,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-03-26,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-03-27,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-03-30,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-03-31,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-01,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-02,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-07,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-08,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-09,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-10,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-13,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-14,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-15,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-16,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-17,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-20,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-21,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-22,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-23,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-24,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-27,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-28,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-29,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-04-30,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-04,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-05,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-06,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-07,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-08,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-11,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-12,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-13,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-14,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-15,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-18,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-19,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-20,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-21,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-22,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-25,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-26,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-27,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-28,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-05-29,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-01,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-02,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-03,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-05,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-08,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-09,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-10,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-11,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-12,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-15,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-16,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-17,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-18,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-19,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-23,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-24,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-26,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-29,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-06-30,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-01,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-02,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-03,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-06,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-07,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-08,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-09,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-10,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-13,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-14,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-15,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-16,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-17,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-20,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-21,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-22,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-23,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-24,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-27,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-28,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-29,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-30,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-07-31,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-03,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-04,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-06,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-07,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-10,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-11,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-12,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-13,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-14,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-17,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-18,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-19,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-20,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-21,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-24,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-25,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-26,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-27,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-28,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-08-31,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-09-01,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-09-02,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-09-03,0.0,0.0,0.0,2.804175758612639,180.41757586126388
2015-09-04,-0.0005714285714285718,0.003514285714285715,-0.004085714285714287,2.7927186976560217,179.27186976560216
2015-09-07,-0.0023285714285714285,0.0005428571428571427,-0.002871428571428571,2.7846996053956095,178.46996053956096
2015-09-08,0.001171428571428572,-0.006242857142857143,0.007414285714285715,2.8053461638984714,180.53461638984714
2015-09-09,0.008585714285714285,0.004028571428571428,0.004557142857142857,2.818130527131095,181.81305271310947
2015-09-10,0.0010714285714285715,-0.0009428571428571429,0.002014285714285714,2.8238070471928873,182.38070471928873
2015-09-11,-0.020414285714285715,0.024785714285714286,-0.045200000000000004,2.696170968659769,169.6170968659769
2015-09-14,0.01742857142857143,-0.004542857142857144,0.021971428571428572,2.755409696514036,175.5409696514036
2015-09-15,-0.005557142857142857,-0.005485714285714286,-7.142857142857124e-05,2.7552128815357135,175.52128815357136
2015-09-16,0.004028571428571429,0.005071428571428571,-0.0010428571428571422,2.752339588102112,175.2339588102112
2015-09-17,0.012228571428571427,-0.007928571428571429,0.020157142857142856,2.807818890370856,180.7818890370856
2015-09-18,0.0019571428571428587,-0.02107142857142857,0.02302857142857143,2.872478948246253,187.24789482462532
2015-09-21,0.006657142857142856,-0.006685714285714286,0.013342857142857142,2.910806024498567,191.0806024498567
2015-09-22,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-09-23,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-09-24,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-09-25,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-09-28,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-09-29,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-09-30,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-01,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-02,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-05,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-06,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-07,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-09,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-12,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-13,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-14,0.0,0.0,0.0,2.910806024498567,191.0806024498567
2015-10-15,0.0,0.0,0.0,2.910806024498567,191.0806024498567
